frame,team,id,x,y
2763,home,4,-30.9,9.1
2763,home,5,-31.1,20.9
2763,home,6,-9.8,-22.7
2763,home,7,-7.5,-9.8
2763,home,8,-5.3,5.7
2763,home,9,-4.3,20.9
2763,home,10,13.1,-7.3
2763,home,11,11.2,12.9
2763,away,1,42.6,2.9
2763,away,2,24.8,-20.6
2763,away,3,24.3,-8.8
2763,away,4,25.4,5.4
2763,away,5,27.7,19.1
2763,away,6,10.0,-21.6
2763,away,7,11.2,-6.4
2763,away,8,10.8,9.5
2763,away,9,9.0,23.0
2763,away,10,-11.4,11.7
2763,away,11,-13.3,-10.5
2764,ball,0,-7.0,-29.9
2764,home,1,-40.8,1.3
2764,home,2,-26.8,-19.2
2764,home,3,-29.2,-5.3
2764,home,4,-30.9,9.1
2764,home,5,-31.0,20.8
2764,home,6,-9.6,-22.8
2764,home,7,-7.3,-9.8
2764,home,8,-5.2,5.8
2764,home,9,-4.2,21.0
2764,home,10,13.1,-7.3
2764,home,11,11.1,12.9
2764,away,1,42.5,2.8
2764,away,2,24.6,-20.6
2764,away,3,24.2,-8.9
2764,away,4,25.4,5.4
2764,away,5,27.7,19.1
2764,away,6,10.0,-21.5
2764,away,7,11.1,-6.3
2764,away,8,10.7,9.5
2764,away,9,8.8,22.9
2764,away,10,-11.6,11.7
2764,away,11,-13.4,-10.5
2765,ball,0,-7.1,-29.8
2765,home,1,-40.8,1.4
2765,home,2,-26.8,-19.1
2765,home,3,-29.2,-5.3
2765,home,4,-30.8,9.0
2765,home,5,-31.0,20.8
2765,home,6,-9.5,-22.8
2765,home,7,-7.2,-9.8
2765,home,8,-5.0,5.8
2765,home,9,-4.1,21.1
2765,home,10,13.2,-7.3
2765,home,11,11.1,12.8
2765,away,1,42.3,2.8
2765,away,2,24.5,-20.7
2765,away,3,24.2,-8.9
2765,away,4,25.4,5.3
2765,away,5,27.7,19.1
2765,away,6,9.9,-21.5
2765,away,7,11.1,-6.3
2765,away,8,10.6,9.6
2765,away,9,8.7,22.9
2765,away,10,-11.7,11.6
2765,away,11,-13.5,-10.6
2766,ball,0,-7.1,-29.8
2766,home,1,-40.8,1.5
2766,home,2,-26.8,-19.1
2766,home,3,-29.2,-5.3
2766,home,4,-30.8,9.0
2766,home,5,-30.9,20.7
2766,home,6,-9.4,-22.8
2766,home,7,-7.0,-9.7
2766,home,8,-4.9,5.9
2766,home,9,-4.1,21.1
2766,home,10,13.2,-7.3
2766,home,11,11.1,12.8
2766,away,1,42.2,2.8
2766,away,2,24.4,-20.7
2766,away,3,24.1,-9.0
2766,away,4,25.4,5.3
2766,away,5,27.7,19.1
2766,away,6,9.9,-21.4
2766,away,7,11.0,-6.2
2766,away,8,10.5,9.6
2766,away,9,8.6,22.9
2766,away,10,-11.8,11.6
2766,away,11,-13.6,-10.6
2767,ball,0,-7.2,-29.7
2767,home,1,-40.8,1.5
2767,home,2,-26.9,-19.1
2767,home,3,-29.2,-5.4
2767,home,4,-30.8,8.9
2767,home,5,-30.8,20.7
2767,home,6,-9.2,-22.8
2767,home,7,-6.9,-9.7
2767,home,8,-4.8,5.9
2767,home,9,-4.0,21.2
2767,home,10,13.2,-7.2
2767,home,11,11.1,12.8
2767,away,1,42.1,2.8
2767,away,2,24.3,-20.8
2767,away,3,24.1,-9.0
2767,away,4,25.4,5.3
2767,away,5,27.8,19.2
2767,away,6,9.9,-21.4
2767,away,7,11.0,-6.1
2767,away,8,10.4,9.6
2767,away,9,8.4,22.9
2767,away,10,-12.0,11.5
2767,away,11,-13.7,-10.7
2768,ball,0,-7.3,-29.6
2768,home,1,-40.8,1.6
2768,home,2,-26.9,-19.1
2768,home,3,-29.2,-5.4
2768,home,4,-30.7,8.9
2768,home,5,-30.7,20.6
2768,home,6,-9.1,-22.8
2768,home,7,-6.7,-9.7
2768,home,8,-4.7,6.0
2768,home,9,-3.9,21.2
2768,home,10,13.2,-7.2
2768,home,11,11.1,12.8
2768,away,1,41.9,2.8
2768,away,2,24.2,-20.8
2768,away,3,24.1,-9.1
2768,away,4,25.5,5.3
2768,away,5,27.8,19.2
2768,away,6,9.9,-21.3
2768,away,7,10.9,-6.1
2768,away,8,10.3,9.6
2768,away,9,8.3,22.9
2768,away,10,-12.1,11.5
2768,away,11,-13.8,-10.7
2769,ball,0,-7.4,-29.6
2769,home,1,-40.8,1.6
2769,home,2,-26.9,-19.1
2769,home,3,-29.2,-5.4
2769,home,4,-30.7,8.8
2769,home,5,-30.6,20.6
2769,home,6,-9.0,-22.9
2769,home,7,-6.6,-9.7
2769,home,8,-4.6,6.0
2769,home,9,-3.9,21.3
2769,home,10,13.2,-7.2
2769,home,11,11.0,12.8
2769,away,1,41.8,2.7
2769,away,2,24.2,-20.9
2769,away,3,24.0,-9.1
2769,away,4,25.5,5.2
2769,away,5,27.8,19.2
2769,away,6,9.9,-21.3
2769,away,7,10.9,-6.0
2769,away,8,10.1,9.7
2769,away,9,8.1,22.9
2769,away,10,-12.3,11.4
2769,away,11,-13.9,-10.8
2770,ball,0,-7.5,-29.5
2770,home,1,-40.8,1.7
2770,home,2,-26.9,-19.1
2770,home,3,-29.2,-5.4
2770,home,4,-30.7,8.7
2770,home,5,-30.5,20.5
2770,home,6,-8.8,-22.9
2770,home,7,-6.5,-9.6
2770,home,8,-4.5,6.1
2770,home,9,-3.8,21.3
2770,home,10,13.2,-7.2
2770,home,11,11.0,12.7
2770,away,1,41.7,2.7
2770,away,2,24.1,-20.9
2770,away,3,24.0,-9.2
2770,away,4,25.5,5.2
2770,away,5,27.8,19.2
2770,away,6,9.9,-21.2
2770,away,7,10.8,-6.0
2770,away,8,10.0,9.7
2770,away,9,8.0,22.8
2770,away,10,-12.4,11.4
2770,away,11,-14.0,-10.9
2771,ball,0,-7.5,-29.4
2771,home,1,-40.8,1.7
2771,home,2,-26.9,-19.1
2771,home,3,-29.3,-5.5
2771,home,4,-30.6,8.7
2771,home,5,-30.4,20.5
2771,home,6,-8.7,-22.9
2771,home,7,-6.3,-9.6
2771,home,8,-4.4,6.1
2771,home,9,-3.8,21.4
2771,home,10,13.2,-7.2
2771,home,11,11.0,12.7
2771,away,1,41.5,2.7
2771,away,2,24.0,-21.0
2771,away,3,23.9,-9.3
2771,away,4,25.5,5.2
2771,away,5,27.8,19.2
2771,away,6,9.9,-21.2
2771,away,7,10.7,-5.9
2771,away,8,9.9,9.7
2771,away,9,7.8,22.8
2771,away,10,-12.5,11.3
2771,away,11,-14.1,-10.9
2772,ball,0,-7.6,-29.3
2772,home,1,-40.8,1.8
2772,home,2,-27.0,-19.0
2772,home,3,-29.3,-5.5
2772,home,4,-30.6,8.6
2772,home,5,-30.3,20.4
2772,home,6,-8.6,-22.9
2772,home,7,-6.2,-9.6
2772,home,8,-4.3,6.2
2772,home,9,-3.7,21.4
2772,home,10,13.2,-7.1
2772,home,11,11.0,12.7
2772,away,1,41.4,2.7
2772,away,2,23.9,-21.1
2772,away,3,23.9,-9.3
2772,away,4,25.5,5.2
2772,away,5,27.9,19.3
2772,away,6,9.9,-21.1
2772,away,7,10.7,-5.9
2772,away,8,9.8,9.8
2772,away,9,7.7,22.8
2772,away,10,-12.6,11.3
2772,away,11,-14.1,-11.0
2773,ball,0,-7.7,-29.2
2773,home,1,-40.8,1.8
2773,home,2,-27.0,-19.0
2773,home,3,-29.3,-5.5
2773,home,4,-30.5,8.6
2773,home,5,-30.2,20.4
2773,home,6,-8.4,-22.9
2773,home,7,-6.0,-9.6
2773,home,8,-4.1,6.3
2773,home,9,-3.7,21.5
2773,home,10,13.2,-7.1
2773,home,11,11.0,12.6
2773,away,1,41.3,2.6
2773,away,2,23.8,-21.1
2773,away,3,23.9,-9.4
2773,away,4,25.5,5.2
2773,away,5,27.9,19.3
2773,away,6,9.9,-21.1
2773,away,7,10.6,-5.8
2773,away,8,9.7,9.8
2773,away,9,7.6,22.8
2773,away,10,-12.8,11.2
2773,away,11,-14.2,-11.0
2774,ball,0,-7.8,-29.1
2774,home,1,-40.8,1.8
2774,home,2,-27.0,-19.0
2774,home,3,-29.3,-5.6
2774,home,4,-30.5,8.5
2774,home,5,-30.1,20.3
2774,home,6,-8.3,-22.9
2774,home,7,-5.9,-9.5
2774,home,8,-4.0,6.3
2774,home,9,-3.6,21.5
2774,home,10,13.2,-7.1
2774,home,11,10.9,12.6
2774,away,1,41.1,2.6
2774,away,2,23.7,-21.2
2774,away,3,23.9,-9.4
2774,away,4,25.5,5.1
2774,away,5,27.9,19.3
2774,away,6,9.9,-21.0
2774,away,7,10.6,-5.8
2774,away,8,9.6,9.8
2774,away,9,7.4,22.8
2774,away,10,-12.9,11.2
2774,away,11,-14.3,-11.1
2775,ball,0,-7.8,-29.0
2775,home,1,-40.8,1.9
2775,home,2,-27.0,-19.0
2775,home,3,-29.3,-5.6
2775,home,4,-30.5,8.4
2775,home,5,-30.0,20.3
2775,home,6,-8.2,-23.0
2775,home,7,-5.8,-9.5
2775,home,8,-3.9,6.4
2775,home,9,-3.6,21.6
2775,home,10,13.2,-7.1
2775,home,11,10.9,12.6
2775,away,1,41.0,2.6
2775,away,2,23.6,-21.2
2775,away,3,23.8,-9.5
2775,away,4,25.5,5.1
2775,away,5,27.9,19.3
2775,away,6,9.9,-20.9
2775,away,7,10.5,-5.7
2775,away,8,9.5,9.8
2775,away,9,7.3,22.7
2775,away,10,-13.0,11.1
2775,away,11,-14.4,-11.1
2776,ball,0,-7.9,-28.8
2776,home,1,-40.8,1.9
2776,home,2,-27.0,-19.0
2776,home,3,-29.3,-5.7
2776,home,4,-30.4,8.4
2776,home,5,-29.9,20.2
2776,home,6,-8.0,-23.0
2776,home,7,-5.6,-9.5
2776,home,8,-3.8,6.4
2776,home,9,-3.5,21.6
2776,home,10,13.2,-7.1
2776,home,11,10.9,12.6
2776,away,1,40.9,2.5
2776,away,2,23.5,-21.3
2776,away,3,23.8,-9.5
2776,away,4,25.5,5.1
2776,away,5,27.9,19.4
2776,away,6,9.9,-20.9
2776,away,7,10.4,-5.6
2776,away,8,9.3,9.8
2776,away,9,7.1,22.7
2776,away,10,-13.2,11.1
2776,away,11,-14.5,-11.2
2777,ball,0,-8.0,-28.7
2777,home,1,-40.8,2.0
2777,home,2,-27.1,-19.0
2777,home,3,-29.3,-5.7
2777,home,4,-30.4,8.3
2777,home,5,-29.8,20.2
2777,home,6,-7.9,-23.0
2777,home,7,-5.5,-9.4
2777,home,8,-3.7,6.5
2777,home,9,-3.5,21.7
2777,home,10,13.2,-7.1
2777,home,11,10.9,12.5
2777,away,1,40.8,2.5
2777,away,2,23.5,-21.3
2777,away,3,23.8,-9.6
2777,away,4,25.5,5.1
2777,away,5,27.9,19.4
2777,away,6,9.8,-20.8
2777,away,7,10.3,-5.6
2777,away,8,9.2,9.9
2777,away,9,7.0,22.7
2777,away,10,-13.3,11.0
2777,away,11,-14.5,-11.2
2778,ball,0,-8.0,-28.6
2778,home,1,-40.8,2.0
2778,home,2,-27.1,-19.0
2778,home,3,-29.3,-5.7
2778,home,4,-30.3,8.3
2778,home,5,-29.7,20.1
2778,home,6,-7.7,-23.0
2778,home,7,-5.4,-9.4
2778,home,8,-3.7,6.5
2778,home,9,-3.4,21.7
2778,home,10,13.2,-7.0
2778,home,11,10.9,12.5
2778,away,1,40.6,2.5
2778,away,2,23.4,-21.4
2778,away,3,23.8,-9.6
2778,away,4,25.6,5.1
2778,away,5,28.0,19.4
2778,away,6,9.8,-20.8
2778,away,7,10.3,-5.5
2778,away,8,9.1,9.9
2778,away,9,6.9,22.7
2778,away,10,-13.4,11.0
2778,away,11,-14.6,-11.3
2779,ball,0,-8.1,-28.4
2779,home,1,-40.8,2.1
2779,home,2,-27.1,-19.0
2779,home,3,-29.3,-5.8
2779,home,4,-30.3,8.2
2779,home,5,-29.6,20.1
2779,home,6,-7.6,-23.0
2779,home,7,-5.2,-9.4
2779,home,8,-3.6,6.6
2779,home,9,-3.4,21.8
2779,home,10,13.2,-7.0
2779,home,11,10.8,12.5
2779,away,1,40.5,2.4
2779,away,2,23.3,-21.5
2779,away,3,23.7,-9.7
2779,away,4,25.6,5.1
2779,away,5,28.0,19.5
2779,away,6,9.8,-20.7
2779,away,7,10.2,-5.5
2779,away,8,9.0,9.9
2779,away,9,6.7,22.6
2779,away,10,-13.5,10.9
2779,away,11,-14.7,-11.4
2780,ball,0,-8.2,-28.3
2780,home,1,-40.8,2.1
2780,home,2,-27.1,-19.0
2780,home,3,-29.3,-5.8
2780,home,4,-30.2,8.1
2780,home,5,-29.5,20.0
2780,home,6,-7.5,-23.0
2780,home,7,-5.1,-9.3
2780,home,8,-3.5,6.7
2780,home,9,-3.4,21.8
2780,home,10,13.2,-7.0
2780,home,11,10.8,12.4
2780,away,1,40.4,2.4
2780,away,2,23.2,-21.5
2780,away,3,23.7,-9.7
2780,away,4,25.6,5.1
2780,away,5,28.0,19.5
2780,away,6,9.8,-20.7
2780,away,7,10.1,-5.4
2780,away,8,8.9,9.9
2780,away,9,6.6,22.6
2780,away,10,-13.7,10.8
2780,away,11,-14.8,-11.4
2781,ball,0,-8.3,-28.1
2781,home,1,-40.8,2.2
2781,home,2,-27.1,-19.0
2781,home,3,-29.3,-5.8
2781,home,4,-30.1,8.1
2781,home,5,-29.4,20.0
2781,home,6,-7.3,-23.0
2781,home,7,-5.0,-9.3
2781,home,8,-3.4,6.7
2781,home,9,-3.3,21.9
2781,home,10,13.2,-7.0
2781,home,11,10.8,12.4
2781,away,1,40.3,2.4
2781,away,2,23.2,-21.6
2781,away,3,23.7,-9.8
2781,away,4,25.6,5.0
2781,away,5,28.0,19.5
2781,away,6,9.8,-20.6
2781,away,7,10.0,-5.4
2781,away,8,8.7,9.9
2781,away,9,6.4,22.6
2781,away,10,-13.8,10.8
2781,away,11,-14.8,-11.5
2782,ball,0,-8.3,-28.0
2782,home,1,-40.8,2.2
2782,home,2,-27.2,-19.0
2782,home,3,-29.3,-5.9
2782,home,4,-30.1,8.0
2782,home,5,-29.3,19.9
2782,home,6,-7.2,-23.0
2782,home,7,-4.8,-9.2
2782,home,8,-3.3,6.8
2782,home,9,-3.3,21.9
2782,home,10,13.1,-7.0
2782,home,11,10.8,12.4
2782,away,1,40.2,2.3
2782,away,2,23.1,-21.6
2782,away,3,23.7,-9.8
2782,away,4,25.6,5.0
2782,away,5,28.0,19.6
2782,away,6,9.7,-20.5
2782,away,7,10.0,-5.3
2782,away,8,8.6,9.9
2782,away,9,6.3,22.5
2782,away,10,-13.9,10.7
2782,away,11,-14.9,-11.5
2783,ball,0,-8.4,-27.8
2783,home,1,-40.8,2.2
2783,home,2,-27.2,-19.0
2783,home,3,-29.2,-5.9
2783,home,4,-30.0,8.0
2783,home,5,-29.2,19.9
2783,home,6,-7.1,-23.0
2783,home,7,-4.7,-9.2
2783,home,8,-3.2,6.8
2783,home,9,-3.3,22.0
2783,home,10,13.1,-7.0
2783,home,11,10.8,12.3
2783,away,1,40.0,2.3
2783,away,2,23.0,-21.7
2783,away,3,23.7,-9.9
2783,away,4,25.7,5.0
2783,away,5,28.0,19.6
2783,away,6,9.7,-20.5
2783,away,7,9.9,-5.3
2783,away,8,8.5,9.9
2783,away,9,6.2,22.5
2783,away,10,-14.0,10.7
2783,away,11,-15.0,-11.6
2784,ball,0,-8.4,-27.6
2784,home,1,-40.8,2.3
2784,home,2,-27.2,-19.0
2784,home,3,-29.2,-6.0
2784,home,4,-30.0,7.9
2784,home,5,-29.0,19.8
2784,home,6,-6.9,-23.0
2784,home,7,-4.6,-9.2
2784,home,8,-3.1,6.9
2784,home,9,-3.2,22.0
2784,home,10,13.1,-7.0
2784,home,11,10.7,12.3
2784,away,1,39.9,2.3
2784,away,2,23.0,-21.8
2784,away,3,23.7,-9.9
2784,away,4,25.7,5.0
2784,away,5,28.1,19.6
2784,away,6,9.7,-20.4
2784,away,7,9.8,-5.2
2784,away,8,8.4,10.0
2784,away,9,6.0,22.5
2784,away,10,-14.1,10.6
2784,away,11,-15.0,-11.6
2785,ball,0,-8.5,-27.5
2785,home,1,-40.8,2.3
2785,home,2,-27.2,-19.0
2785,home,3,-29.2,-6.0
2785,home,4,-29.9,7.9
2785,home,5,-28.9,19.8
2785,home,6,-6.8,-23.0
2785,home,7,-4.4,-9.1
2785,home,8,-3.0,7.0
2785,home,9,-3.2,22.1
2785,home,10,13.1,-7.0
2785,home,11,10.7,12.2
2785,away,1,39.8,2.2
2785,away,2,22.9,-21.8
2785,away,3,23.7,-10.0
2785,away,4,25.7,5.0
2785,away,5,28.1,19.7
2785,away,6,9.7,-20.4
2785,away,7,9.7,-5.2
2785,away,8,8.2,10.0
2785,away,9,5.9,22.4
2785,away,10,-14.2,10.5
2785,away,11,-15.1,-11.7
2786,ball,0,-8.6,-27.3
2786,home,1,-40.9,2.4
2786,home,2,-27.2,-19.0
2786,home,3,-29.2,-6.1
2786,home,4,-29.8,7.8
2786,home,5,-28.8,19.8
2786,home,6,-6.6,-23.0
2786,home,7,-4.3,-9.1
2786,home,8,-3.0,7.0
2786,home,9,-3.2,22.1
2786,home,10,13.1,-7.0
2786,home,11,10.7,12.2
2786,away,1,39.7,2.2
2786,away,2,22.9,-21.9
2786,away,3,23.6,-10.0
2786,away,4,25.7,5.0
2786,away,5,28.1,19.7
2786,away,6,9.6,-20.3
2786,away,7,9.6,-5.1
2786,away,8,8.1,10.0
2786,away,9,5.7,22.4
2786,away,10,-14.3,10.5
2786,away,11,-15.1,-11.7
2787,ball,0,-8.6,-27.1
2787,home,1,-40.9,2.4
2787,home,2,-27.3,-19.0
2787,home,3,-29.2,-6.1
2787,home,4,-29.8,7.7
2787,home,5,-28.7,19.7
2787,home,6,-6.5,-23.0
2787,home,7,-4.2,-9.0
2787,home,8,-2.9,7.1
2787,home,9,-3.2,22.1
2787,home,10,13.1,-7.0
2787,home,11,10.7,12.2
2787,away,1,39.6,2.1
2787,away,2,22.8,-21.9
2787,away,3,23.6,-10.0
2787,away,4,25.7,5.0
2787,away,5,28.1,19.7
2787,away,6,9.6,-20.2
2787,away,7,9.6,-5.1
2787,away,8,8.0,10.0
2787,away,9,5.6,22.4
2787,away,10,-14.4,10.4
2787,away,11,-15.2,-11.8
2788,ball,0,-8.7,-26.9
2788,home,1,-40.9,2.4
2788,home,2,-27.3,-19.0
2788,home,3,-29.2,-6.2
2788,home,4,-29.7,7.7
2788,home,5,-28.6,19.7
2788,home,6,-6.4,-23.0
2788,home,7,-4.1,-9.0
2788,home,8,-2.8,7.1
2788,home,9,-3.2,22.2
2788,home,10,13.1,-7.0
2788,home,11,10.7,12.1
2788,away,1,39.5,2.1
2788,away,2,22.7,-22.0
2788,away,3,23.6,-10.1
2788,away,4,25.8,5.0
2788,away,5,28.1,19.8
2788,away,6,9.6,-20.2
2788,away,7,9.5,-5.1
2788,away,8,7.8,10.0
2788,away,9,5.5,22.3
2788,away,10,-14.6,10.4
2788,away,11,-15.3,-11.8
2789,ball,0,-8.8,-26.7
2789,home,1,-40.9,2.5
2789,home,2,-27.3,-19.0
2789,home,3,-29.2,-6.2
2789,home,4,-29.6,7.6
2789,home,5,-28.5,19.7
2789,home,6,-6.2,-23.0
2789,home,7,-4.0,-8.9
2789,home,8,-2.7,7.2
2789,home,9,-3.1,22.2
2789,home,10,13.0,-7.0
2789,home,11,10.6,12.1
2789,away,1,39.4,2.0
2789,away,2,22.7,-22.1
2789,away,3,23.6,-10.1
2789,away,4,25.8,5.0
2789,away,5,28.1,19.8
2789,away,6,9.5,-20.1
2789,away,7,9.4,-5.0
2789,away,8,7.7,10.0
2789,away,9,5.3,22.3
2789,away,10,-14.7,10.3
2789,away,11,-15.3,-11.9
2790,ball,0,-8.8,-26.5
2790,home,1,-40.9,2.5
2790,home,2,-27.3,-19.0
2790,home,3,-29.2,-6.3
2790,home,4,-29.6,7.6
2790,home,5,-28.3,19.6
2790,home,6,-6.1,-23.0
2790,home,7,-3.8,-8.9
2790,home,8,-2.7,7.3
2790,home,9,-3.1,22.3
2790,home,10,13.0,-7.0
2790,home,11,10.6,12.0
2790,away,1,39.3,2.0
2790,away,2,22.6,-22.1
2790,away,3,23.6,-10.2
2790,away,4,25.8,5.0
2790,away,5,28.1,19.9
2790,away,6,9.5,-20.1
2790,away,7,9.3,-5.0
2790,away,8,7.6,10.0
2790,away,9,5.2,22.3
2790,away,10,-14.8,10.3
2790,away,11,-15.4,-11.9
2791,ball,0,-8.9,-26.2
2791,home,1,-41.0,2.5
2791,home,2,-27.4,-19.1
2791,home,3,-29.1,-6.3
2791,home,4,-29.5,7.5
2791,home,5,-28.2,19.6
2791,home,6,-5.9,-23.0
2791,home,7,-3.7,-8.8
2791,home,8,-2.6,7.3
2791,home,9,-3.1,22.3
2791,home,10,13.0,-7.0
2791,home,11,10.6,12.0
2791,away,1,39.2,2.0
2791,away,2,22.6,-22.2
2791,away,3,23.6,-10.2
2791,away,4,25.8,5.0
2791,away,5,28.1,19.9
2791,away,6,9.5,-20.0
2791,away,7,9.2,-4.9
2791,away,8,7.5,10.0
2791,away,9,5.1,22.2
2791,away,10,-14.9,10.2
2791,away,11,-15.4,-11.9
2792,ball,0,-8.9,-26.0
2792,home,1,-41.0,2.6
2792,home,2,-27.4,-19.1
2792,home,3,-29.1,-6.3
2792,home,4,-29.4,7.4
2792,home,5,-28.1,19.5
2792,home,6,-5.8,-23.0
2792,home,7,-3.6,-8.8
2792,home,8,-2.5,7.4
2792,home,9,-3.1,22.3
2792,home,10,13.0,-7.0
2792,home,11,10.6,11.9
2792,away,1,39.1,1.9
2792,away,2,22.5,-22.2
2792,away,3,23.6,-10.2
2792,away,4,25.9,5.0
2792,away,5,28.1,19.9
2792,away,6,9.4,-20.0
2792,away,7,9.1,-4.9
2792,away,8,7.3,10.0
2792,away,9,4.9,22.2
2792,away,10,-15.0,10.1
2792,away,11,-15.5,-12.0
2793,ball,0,-9.0,-25.8
2793,home,1,-41.0,2.6
2793,home,2,-27.4,-19.1
2793,home,3,-29.1,-6.4
2793,home,4,-29.3,7.4
2793,home,5,-28.0,19.5
2793,home,6,-5.7,-23.0
2793,home,7,-3.5,-8.8
2793,home,8,-2.5,7.4
2793,home,9,-3.1,22.4
2793,home,10,12.9,-7.0
2793,home,11,10.6,11.9
2793,away,1,39.0,1.9
2793,away,2,22.5,-22.3
2793,away,3,23.6,-10.3
2793,away,4,25.9,5.0
2793,away,5,28.2,20.0
2793,away,6,9.4,-19.9
2793,away,7,9.0,-4.8
2793,away,8,7.2,10.0
2793,away,9,4.8,22.1
2793,away,10,-15.1,10.1
2793,away,11,-15.5,-12.0
2794,ball,0,-9.0,-25.6
2794,home,1,-41.0,2.6
2794,home,2,-27.4,-19.1
2794,home,3,-29.1,-6.4
2794,home,4,-29.3,7.3
2794,home,5,-27.9,19.5
2794,home,6,-5.5,-22.9
2794,home,7,-3.4,-8.7
2794,home,8,-2.4,7.5
2794,home,9,-3.1,22.4
2794,home,10,12.9,-7.0
2794,home,11,10.5,11.9
2794,away,1,38.9,1.8
2794,away,2,22.5,-22.4
2794,away,3,23.7,-10.3
2794,away,4,25.9,5.0
2794,away,5,28.2,20.0
2794,away,6,9.4,-19.8
2794,away,7,8.9,-4.8
2794,away,8,7.1,10.0
2794,away,9,4.7,22.1
2794,away,10,-15.2,10.0
2794,away,11,-15.5,-12.1
2795,ball,0,-9.1,-25.3
2795,home,1,-41.0,2.6
2795,home,2,-27.4,-19.1
2795,home,3,-29.1,-6.5
2795,home,4,-29.2,7.3
2795,home,5,-27.7,19.4
2795,home,6,-5.4,-22.9
2795,home,7,-3.3,-8.7
2795,home,8,-2.3,7.6
2795,home,9,-3.1,22.4
2795,home,10,12.9,-7.0
2795,home,11,10.5,11.8
2795,away,1,38.8,1.8
2795,away,2,22.4,-22.4
2795,away,3,23.7,-10.4
2795,away,4,25.9,5.0
2795,away,5,28.2,20.1
2795,away,6,9.3,-19.8
2795,away,7,8.8,-4.8
2795,away,8,6.9,10.0
2795,away,9,4.5,22.1
2795,away,10,-15.3,10.0
2795,away,11,-15.6,-12.1
2796,ball,0,-9.1,-25.1
2796,home,1,-41.1,2.7
2796,home,2,-27.4,-19.1
2796,home,3,-29.0,-6.6
2796,home,4,-29.1,7.2
2796,home,5,-27.6,19.4
2796,home,6,-5.3,-22.9
2796,home,7,-3.2,-8.6
2796,home,8,-2.3,7.6
2796,home,9,-3.1,22.5
2796,home,10,12.9,-7.0
2796,home,11,10.5,11.8
2796,away,1,38.7,1.7
2796,away,2,22.4,-22.5
2796,away,3,23.7,-10.4
2796,away,4,26.0,5.0
2796,away,5,28.2,20.1
2796,away,6,9.3,-19.7
2796,away,7,8.7,-4.7
2796,away,8,6.8,10.0
2796,away,9,4.4,22.0
2796,away,10,-15.3,9.9
2796,away,11,-15.6,-12.2
2797,ball,0,-9.2,-24.8
2797,home,1,-41.1,2.7
2797,home,2,-27.5,-19.1
2797,home,3,-29.0,-6.6
2797,home,4,-29.0,7.2
2797,home,5,-27.5,19.4
2797,home,6,-5.1,-22.9
2797,home,7,-3.0,-8.6
2797,home,8,-2.2,7.7
2797,home,9,-3.1,22.5
2797,home,10,12.8,-7.1
2797,home,11,10.5,11.7
2797,away,1,38.6,1.7
2797,away,2,22.3,-22.5
2797,away,3,23.7,-10.4
2797,away,4,26.0,5.0
2797,away,5,28.2,20.2
2797,away,6,9.2,-19.7
2797,away,7,8.6,-4.7
2797,away,8,6.7,10.0
2797,away,9,4.3,22.0
2797,away,10,-15.4,9.8
2797,away,11,-15.6,-12.2
2798,ball,0,-9.2,-24.6
2798,home,1,-41.1,2.7
2798,home,2,-27.5,-19.2
2798,home,3,-29.0,-6.7
2798,home,4,-28.9,7.1
2798,home,5,-27.4,19.4
2798,home,6,-5.0,-22.9
2798,home,7,-2.9,-8.5
2798,home,8,-2.2,7.7
2798,home,9,-3.1,22.5
2798,home,10,12.8,-7.1
2798,home,11,10.5,11.7
2798,away,1,38.5,1.6
2798,away,2,22.3,-22.6
2798,away,3,23.7,-10.5
2798,away,4,26.0,5.0
2798,away,5,28.2,20.2
2798,away,6,9.2,-19.6
2798,away,7,8.5,-4.6
2798,away,8,6.5,10.0
2798,away,9,4.1,21.9
2798,away,10,-15.5,9.8
2798,away,11,-15.7,-12.2
2799,ball,0,-9.3,-24.3
2799,home,1,-41.1,2.7
2799,home,2,-27.5,-19.2
2799,home,3,-29.0,-6.7
2799,home,4,-28.9,7.0
2799,home,5,-27.2,19.3
2799,home,6,-4.9,-22.9
2799,home,7,-2.8,-8.5
2799,home,8,-2.1,7.8
2799,home,9,-3.1,22.6
2799,home,10,12.8,-7.1
2799,home,11,10.5,11.6
2799,away,1,38.4,1.6
2799,away,2,22.3,-22.6
2799,away,3,23.7,-10.5
2799,away,4,26.0,5.1
2799,away,5,28.2,20.3
2799,away,6,9.1,-19.5
2799,away,7,8.4,-4.6
2799,away,8,6.4,10.0
2799,away,9,4.0,21.9
2799,away,10,-15.6,9.7
2799,away,11,-15.7,-12.3
2800,ball,0,-9.3,-24.0
2800,home,1,-41.2,2.8
2800,home,2,-27.5,-19.2
2800,home,3,-28.9,-6.8
2800,home,4,-28.8,7.0
2800,home,5,-27.1,19.3
2800,home,6,-4.7,-22.9
2800,home,7,-2.7,-8.4
2800,home,8,-2.1,7.8
2800,home,9,-3.1,22.6
2800,home,10,12.8,-7.1
2800,home,11,10.4,11.6
2800,away,1,38.3,1.5
2800,away,2,22.2,-22.7
2800,away,3,23.7,-10.5
2800,away,4,26.1,5.1
2800,away,5,28.2,20.3
2800,away,6,9.1,-19.5
2800,away,7,8.3,-4.6
2800,away,8,6.3,10.0
2800,away,9,3.9,21.8
2800,away,10,-15.7,9.7
2800,away,11,-15.7,-12.3
2801,ball,0,-9.4,-23.8
2801,home,1,-41.2,2.8
